Date,Gold_Price,Article1,Article2,Article3,Article4,Article5
2023-08-08,1924.099976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-09,1915.400024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-10,1914.400024,Recession Outlook: Economy Under the Most Pressure Since 2008 - Business Insider,"Inflation Picks Up, but Details Under the Surface Are Encouraging (Published 2023) - The New York Times",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-11,1912.900024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-12,1904.790039,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-13,1899.700049,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-14,1910.599976,"The Yield Curve, Thin-Air Credit and Real Aggregate Demand - haver.com",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-15,1902.5,"Gold under pressure from elevated US dollar, bond yields - Dunya News",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-16,1896.099976,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-17,1884.099976,"Gold and silver prices today: Yellow metal declines, yield pressure pushes bullion below $1,900 - businesstoday.in",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-18,1886.099976,European corporates lose out on currency gains as FX volatility plummets - Euromoney,Analysis of Gold Price Trends Amidst Market Uncertainties and Economic Data - FXLeaders,"Nifty, Sensex experience a downward trend amidst market uncertainty - Times of Oman",Chinaâ€™s Slowdown and Deflation Risks: Why it Matters for the Global Economy - Euromonitor,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-19,1875.659973,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-20,1868.919971,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-21,1893.300049,Bitcoin and U.S. Real Yield Reach Strongest Inverse Correlation Since April - CoinDesk,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-22,1896.400024,Getting Real About Rates - FA Mag,The Middle Course: What Fed History Teaches Us About Liquidity Requirements - Bank Policy Institute,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-23,1918.5,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-24,1918.199951,"Inflation in Japan's capital slows in August, stays above BOJ target - Reuters",Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-25,1911.099976,Global reinsurers appetite for catastrophe risk likely to increase - Bermuda Re,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-26,1924.719934,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-27,1930.459912,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-28,1917.900024,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
2023-08-29,1936.5,What are the implications for gold as yields converge? | Post by Jeremy De Pessemier | Gold Focus blog - World Gold Council,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data,Global Economic Indicators Remain Stable with No Major Surprises in Latest Data
